Word,Count
"""""average""""",1
"""""available,""""",1
"""""autorenfilm""""",1
"""""automatic""""",1
"""""autographed""""",1
"""""auto-pilot""""",1
"""""author"""".<br",1
"""""author""""",1
"""""authenticity"""",",1
"""""authentic""""",1
"""""auteurs""""",1
"""""aunt's""""",1
"""""aunt""""",1
"""""audience""""",1
"""""attitude",1
"""""attention""""",1
"""""attacks""""",1
"""""attack""""",1
"""""atomic",1
"""""atmospheric",1
"""""astro-chemistry.""""",1
"""""asterix"""".",1
"""""assuming""""",1
"""""assistants""""",1
"""""assist""""",1
"""""asshole""""",1
"""""assassination""""),",1
"""""assassination",1
"""""ass",1
"""""aspects""""",1
"""""aside""""",1
"""""ashamed""""",1
"""""ash""""",1
"""""ascent"""".",1
"""""ascendant""""",1
"""""arty"""",",1
"""""arty",1
"""""artsy"""".",1
"""""artsy"""",",1
"""""artsy""""",1
"""""artsy",1
"""""artsie-fartsy",1
"""""artistic"""",",1
"""""artistic",1
"""""artificial",1
"""""artier""""?--moreso",1
"""""artful""""",1
"""""art-films""""",1
"""""arses""""",1
"""""arrangements""""",1
"""""arousing"""",",1
"""""aroused""""",1
"""""armchair",1
"""""aristos""""",1
"""""aristocrat""""",1
"""""aristocracy,""""",1
"""""aren't",1
"""""architect""""",1
"""""arachnids""""",1
"""""aquarium?"""")",1
"""""aqua""""",1
"""""appropriate""""?<br",1
"""""appreciation""""",1
"""""appointment""""",1
"""""appointment",1
"""""apparent""""",1
"""""ape""""",1
"""""apartment-themed""""",1
"""""apartment""""",1
"""""apartment",1
"""""anywhere.""""",1
"""""anything""""",1
"""""any'",1
"""""any""""",1
"""""ants"""",",1
"""""anti-war"""".",1
"""""anti-human"""",",1
"""""anti-establishment"""",",1
"""""anthology-style"""",",1
"""""answers""""",1
"""""anothermaniacherewegoagain""""",1
"""""announcement",1
"""""annonymous""""'s",1
"""""ankh"""",",1
"""""anime-like""""",1
"""""anime""""",1
"""""animaux""""",1
"""""animator's",1
"""""animate""""",1
"""""animals.""""",1
"""""animal.""""",1
"""""angry",1
"""""angels",1
"""""andaz",1
"""""ancient",1
"""""anarchy""""",1
"""""anarchist""""",1
"""""anagram""""<br",1
"""""amusement""""",1
"""""amour",1
"""""amine""""",1
"""""aminals""""",1
"""""american",1
"""""amateurish"""",",1
"""""amateur""""",1
"""""always""""",1
"""""alumni"""",",1
"""""alternative",1
"""""altered"""".",1
"""""also""""",1
"""""also",1
"""""aloof""""",1
"""""along",1
"""""alone"""",",1
"""""almost",1
"""""alma",1
"""""allowed""""",1
"""""all-taking""""",1
"""""all""""",1
"""""alive"""",",1
"""""alive""""",1
"""""aliens""""",1
"""""alienation"""",",1
"""""ali""""",1
"""""alcoholism""""",1
"""""albatross""""?",1
"""""akward""""",1
"""""airtime""""",1
"""""air""""",1
"""""aimed",1
"""""ahh",1
"""""agreeable""""",1
"""""ages"""".",1
"""""agent""""",1
"""""aged""""",1
"""""against""""",1
"""""after,""""",1
"""""afraid",1
"""""afoot"""";",1
"""""affair""""",1
"""""affair",1
"""""af"""",",1
"""""advice""""",1
"""""adventure-story""""",1
"""""advances",1
"""""advanced""""",1
"""""adults"""".",1
"""""adults""""",1
"""""adultery""""",1
"""""adopts""""",1
"""""adminsitrative"""".",1
"""""adequate""""",1
"""""additions"""",",1
"""""added""""",1
"""""adapting""""",1
"""""adapted""""",1
"""""adapt""""",1
"""""ad-man""""",1
"""""actually,",1
"""""actual""""",1
"""""actual",1
"""""acts"""",",1
"""""acts""""",1
"""""actors"""".",1
"""""actor's",1
"""""actor"""",",1
"""""actor""""",1
"""""actor",1
"""""action-effect"""",",1
"""""action"""",",1
"""""acting-isms""""",1
"""""acting,""""",1
"""""acting"""").",1
"""""act"""".",1
"""""act",1
"""""across-the-pond""""",1
"""""across",1
"""""acid",1
"""""ace",1
"""""accuracy""""?",1
"""""accidents""""",1
"""""accidental",1
"""""accident.""""",1
"""""accident""""",1
"""""accessible""""",1
"""""acceptable"""".",1
"""""accept""""",1
"""""accept",1
"""""abundance",1
"""""absorbs""""",1
"""""abruptly",1
"""""abrasive",1
"""""above""""",1
"""""aboard"""".",1
"""""ability",1
"""""aaila",1
"""""aahed""""",1
"""""_____""""",1
"""""Zu:The",1
"""""Zu""""warriors",1
"""""Zorro`s",1
"""""Zorro,",1
"""""Zoolander""""",1
"""""Zomcom""""",1
"""""Zombiez"""",",1
"""""Zombi""""",1
"""""Zoltan"""".",1
"""""Zizek!"""",",1
"""""Zipmole",1
"""""Zip-a-Dee-Doo-Dah"""".)<br",1
"""""Zelda.""""",1
"""""Zeitgeist"""",",1
"""""Zeca",1
"""""Zatoichi""""",1
"""""Zatch",1
"""""Zarathustra"""";",1
"""""Zarathustra"""",",1
"""""Zarathustra""""",1
"""""Zai-an""""-",1
"""""Zai-an""""",1
"""""ZU:",1
"""""ZOMBIEZ""""????",1
"""""Z"""",",1
"""""Yôkai",1
"""""Yuunagi",1
"""""Yup.""""<br",1
"""""Yup,",1
"""""Yugoslavian""""",1
"""""Yugoslavia"""".",1
"""""Yuck!""""<br",1
"""""Youe",1
"""""You'd",1
"""""Yol.""""",1
"""""Yol,""""",1
"""""Yokai""""",1
"""""Yokai",1
"""""Yojimbo""""",1
"""""Yo""""",1
"""""Yield.""""",1
"""""Yeti""""",1
"""""Yesterdays.""""",1
"""""Yesterdays"""").",1
"""""Yes?""""",1
"""""Yes,""""",1
"""""Yep.",1
"""""Yep""""",1
"""""Yellow""""<br",1
"""""Yella""""",1
"""""Years",1
"""""Yeanin',",1
"""""Yea,""""",1
"""""Yassum""""",1
"""""Yankees",1
"""""Yamacraw""""",1
"""""YOUR",1
"""""YMCA""""-song",1
"""""YIPE!""""",1
"""""YES""""!!!<br",1
"""""YES""""",1
"""""Y'ain't",1
"""""Xizao"""",",1
"""""Xica",1
"""""Xanadu""""",1
"""""XXX""""",1
"""""X-Men"""".",1
"""""X-London""""",1
"""""X-Files"""".",1
"""""X-Files""""-",1
"""""X"""",",1
"""""X"""").<br",1
"""""X",1
"""""Wuthering",1
"""""Wu",1
"""""Written""""",1
"""""Wrestling",1
"""""Wrench"""",",1
"""""Wrench""""",1
"""""Wrath",1
"""""Wow""""?",1
"""""Wow"""".",1
"""""Wow""""",1
"""""Worlds",1
"""""World",1
"""""Working",1
"""""Workaholic""""",1
"""""Wooly",1
"""""Woof""""",1
"""""Woody-Lite""""",1
"""""Woodrow",1
"""""Woodland",1
"""""Woodify""""",1
"""""Woo",1
"""""Wonderland"""",",1
"""""Wonderful!!!""""",1
"""""Women-in-Prison""""",1
"""""Woman,",1
"""""Wolf""""(Christopher",1
"""""Wolf",1
"""""Woah,",1
"""""Wizards"""",",1
"""""Wizards""""",1
"""""Witness"""",",1
"""""Witness",1
"""""Witchfinder",1
"""""Witchboard"""",",1
"""""Witchblade's",1
"""""Witch""""",1
"""""Wishing""""",1
"""""Wishbone"""".<br",1
"""""Wiseguy""""",1
"""""Wisecracker,""""",1
"""""Wiseblood"""",",1
"""""Wirtschaftswunder""""-Society",1
"""""Wirey",1
"""""Wipeout"""")terminate",1
"""""Winters",1
"""""Winning",1
"""""Winnie",1
"""""Winkie's"""",",1
"""""Wings"""".<br",1
"""""Wings"""",",1
"""""Wine",1
"""""Windy",1
"""""Windstruck"""",",1
"""""Window",1
"""""Windman"""",",1
"""""Willy",1
"""""Willow""""",1
"""""William",1
"""""Willard"""",",1
"""""Willard""""",1
"""""Wild,",1
"""""Wife",1
"""""Wide",1
"""""Wicked",1
"""""Why?'",1
"""""Why?"""",",1
"""""Why?""""",1
"""""Why,",1
"""""Whose",1
"""""Whom",1
"""""Whoa,",1
"""""Whoa"""".",1
"""""Whoa!""""",1
"""""Who,",1
"""""Who""""",1
"""""Whitewater",1
"""""White"""",",1
"""""Whisky",1
"""""Whipped"""".",1
"""""Whipped",1
"""""Whiplash",1
"""""Whew,",1
"""""Whew!""""",1
"""""Where'd",1
"""""Whatever,",1
"""""What?""""",1
"""""What?",1
"""""What,",1
"""""What""""s",1
"""""Wham""""!""""<br",1
"""""Wham""""",1
"""""Wet",1
"""""Western"""";",1
"""""West""""",1
"""""Wesa",1
"""""Werewolf.""""",1
"""""Werewolf"""".",1
"""""Wells",1
"""""Well...you",1
"""""Welcomed",1
"""""Welcome:",1
"""""Weekend",1
"""""Wee",1
"""""Wedding",1
"""""Web",1
"""""We'll",1
"""""Way",1
"""""Waxworks""""",1
"""""Waxwork"""",",1
"""""Wax"""".",1
"""""Wavelength""""",1
"""""Watson""""",1
"""""Waterworld""""",1
"""""Waterfront.""""",1
"""""Waterfront"""".",1
"""""Watcher",1
"""""Watch""""",1
"""""Wasted""""",1
"""""Washingtonians""""",1
"""""Warnie""""",1
"""""Warner's",1
"""""Warlock"""").",1
"""""Warlock""""",1
"""""Warhol""""",1
"""""Waqt"""".",1
"""""Wanted""""",1
"""""Wang",1
"""""Walt",1
"""""Wally",1
"""""Wallace""""",1
"""""Wall-E""""?).",1
"""""Walkabout"""",",1
"""""Waldo's",1
"""""Waldo""""",1
"""""Waitress""""",1
"""""Wahoo""""""""?",1
"""""Wadd""""",1
"""""Wacky""""",1
"""""Wacky",1
"""""Wackiest",1
"""""Wach",1
"""""WTF?!?!""""",1
"""""WTF?!""""",1
"""""WTF!?",1
"""""WOW"""".",1
"""""WOW!""""",1
"""""WKRP",1
"""""WITH",1
"""""WIPE",1
"""""WHo",1
"""""WHY""""",1
"""""WHY",1
"""""WHO'S",1
"""""WHEN",1
"""""WHAT?!!!""""",1
"""""WEST",1
"""""WELL",1
"""""WEIGHTED",1
"""""WANTED!",1
"""""W",1
"""""Vyavhaar",1
"""""Voyager,""""",1
"""""Voyager"""":",1
"""""Vous",1
"""""Voskhozhdeniye""""",1
"""""Voodoo",1
"""""Vomit",1
"""""Voltando",1
"""""Voleur""""",1
"""""Voie",1
"""""Vogue"""",",1
"""""Vixen""""",1
"""""Vivah""""",1
"""""Visiting",1
"""""Virtual",1
"""""Viridiana"""".",1
"""""Vinterkriget""""",1
"""""Vinnie""""",1
"""""Vincenzo""""",1
"""""Village",1
"""""Villa""""",1
"""""Vigil""""",1
"""""Vietnam:The",1
"""""Videodrome"""",",1
"""""Victor""""",1
"""""Victims",1
"""""Vicar",1
"""""Vic's",1
"""""Vic""""",1
"""""Viagem",1
"""""Vestron",1
"""""Vesti",1
"""""Vested",1
"""""Vertigo.""""",1
"""""Vertigo,""""",1
"""""Versus"""",",1
"""""Versace""""",1
"""""Vern""""",1
"""""Vergonha""""",1
"""""Vera",1
"""""Venom""""",1
"""""Velvet",1
"""""Vellai",1
"""""Vaselino""""",1
"""""Vapor",1
"""""Vanities"""",",1
"""""Vanaja""""",1
"""""Vampyros",1
"""""Vampire's",1
"""""Vamp""""",1
"""""Valentine""""",1
"""""Valentine",1
"""""Val-Com!",1
"""""Vague""""",1
"""""Vadas""""",1
"""""Vaastav""""",1
"""""VR",1
"""""VIP""""",1
"""""VILLA",1
"""""VHS",1
"""""Utopia,""""",1
"""""User",1
"""""Use",1
"""""Us",1
"""""Urucows""""",1
"""""Urkel""""",1
"""""Urgent,",1
"""""Urami-Bushi"""",",1
"""""Upstairs/Downstairs""""",1
"""""Uprising""""",1
"""""Up.""""",1
"""""Up""""'s",1
"""""Up""""",1
"""""Untouchable""""",1
"""""Unsolved",1
"""""Unsex",1
"""""Unlucky",1
"""""Universal's",1
"""""Unholy",1
"""""Unforgiven"""".",1
"""""Unforgettable""""?",1
"""""Unfaithful"""",",1
"""""Unfaithful""""",1
"""""Unending"""".",1
"""""Unending"""",",1
"""""Undisputed",1
"""""Underztand,""""",1
"""""Underworld"""".",1
"""""Underworld""""",1
"""""Understanding",1
"""""Underbelly.""""",1
"""""Underbelly""""",1
"""""Uncle's""""",1
"""""Uncle"""".",1
"""""Uncle",1
"""""Unbox""""",1
"""""Umi",1
"""""Umberto",1
"""""Uma",1
"""""Um",1
"""""Ultimatum""""",1
"""""Ultimate",1
"""""Ulees",1
"""""Uhodim!",1
"""""Uhm...",1
"""""Uhhh...no.",1
"""""Uhhh,",1
"""""Uh-oh,",1
"""""Uh-Huh""""",1
"""""Ugly",1
"""""Uff",1
"""""UberNerds""""",1
"""""USA""""",1
"""""USA",1
"""""UPS",1
"""""UP",1
"""""UNIVERSAL",1
"""""UNFAIR",1
"""""UNFABULOUS.""""",1
"""""UHF"""").",1
"""""UFO,""""",1
"""""UFO"""".<br",1
"""""UFO""""",1
"""""U.S.",1
"""""U",1
"""""Tytus",1
"""""Tyra,",1
"""""Tyra""""",1
"""""Two-Lane",1
"""""Two-Faced",1
"""""Two""""",1
"""""Twister""""",1
"""""Twisted",1
"""""Twins""""",1
"""""Twinkle,",1
"""""Twinkle",1
"""""Twice""""",1
"""""Twice",1
"""""Twentynine",1
"""""Twenty",1
"""""Tweety's",1
"""""Twas",1
"""""Tuttle,""""",1
"""""Turn",1
"""""Turkish",1
"""""Tunnelvision""""",1
"""""Tully,""""",1
"""""Tully"""".",1
"""""Tulip""""",1
"""""Tuileries"""",",1
"""""Tuileries"""").<br",1
"""""Tuileries""""",1
"""""Tuhansien",1
"""""Tuesday",1
"""""Tube"""")",1
"""""Trying",1
"""""Trust""""",1
"""""Trust",1
"""""Truly",1
"""""True"""",",1
"""""Trudi""""",1
"""""Trucolor""""",1
"""""Troy""""",1
"""""Troubadour"""".",1
"""""Tropa",1
"""""Tron,""""",1
"""""Tromatized"""",",1
"""""Troma's",1
"""""Troma""""Tized!",1
"""""Troll""""",1
"""""Triumph",1
"""""Triple-X,""""",1
"""""Triple",1
"""""Trip""""",1
"""""Trinna,""""",1
"""""Trilogy""""),",1
"""""Trilogy",1
"""""Tribute,""""",1
"""""Tribulation"""",",1
"""""Tribe",1
"""""Tribbles""""",1
"""""Tribal""""",1
"""""Tremors"""")",1
"""""Trekkie""""",1
"""""Trek""""",1
"""""Treasures",1
"""""Treasure",1
"""""Treadstone""""",1
"""""Travis""""",1
"""""Travels",1
"""""Trapper"""".",1
"""""Trantula""""",1
"""""Transmetropolitan""""?",1
"""""Transformers"""".",1
"""""Transformers"""",",1
"""""TranscendenZ"""".",1
"""""Transamerica"""".<br",1
"""""Tramp""""",1
"""""Traitors",1
"""""Trainspotting,""""",1
"""""Trailer",1
"""""Traffik"""".",1
"""""Traffik",1
"""""Traffic"""".",1
"""""Traffic",1
"""""Tradition",1
"""""Trading",1
"""""Traders"""".",1
"""""Tractor",1
"""""Tractions,""""",1
"""""Track",1
"""""Tra-la-la""""",1
"""""Toytown"""",",1
"""""Toys",1
"""""Toxic",1
"""""Townsell.""""",1
"""""Towers",1
"""""Tovarish",1
"""""Tourette",1
"""""Totoro"""",",1
"""""Toto,",1
"""""Torture",1
"""""Tortilla",1
"""""Torso"""".",1
"""""Torrent""""",1
"""""Tories""""",1
"""""Torchy""""",1
"""""Torchwood"""").",1
"""""Torch",1
"""""Tora""""",1
"""""Topper"""".<br",1
"""""Topper""""",1
"""""Topkapi",1
"""""Topdany""""",1
"""""Topaz""""",1
"""""Tootsie"""".<br",1
"""""Tootsie"""")",1
"""""Tootsie""""",1
"""""Tookie",1
"""""Toodles"""";",1
"""""Tony",1
"""""Tonight",1
"""""Tonari",1
"""""Tomorrow""""",1
"""""Tommy,""""",1
"""""Tombstone,""""",1
"""""Tombstone""""",1
"""""Tom's",1
"""""Tom""""",1
"""""Toi",1
"""""Todo",1
"""""Todd""""",1
"""""Today",1
"""""Tod",1
"""""Tobei""""",1
"""""Tmavomodrý",1
"""""Tittipudlian""""",1
"""""Titanic,""""",1
"""""Titanic""""-like.",1
"""""Tira",1
"""""Tips",1
"""""Tintorera""""",1
"""""Tintin",1
"""""Tin",1
"""""Timon",1
"""""Timecrimes"""".",1
"""""Time's",1
"""""Tim,",1
"""""Tightrope"""".",1
"""""Tightrope"""",",1
"""""Tigger.""""",1
"""""Tiger"""",",1
"""""Thérèse",1
"""""Thy",1
"""""Thunderchild""""",1
"""""Thunderblast""""",1
"""""Thunderball,"""")",1
"""""Thumb",1
"""""Through",1
"""""Thrilling,",1
"""""Thriller.""""",1
"""""Thriller"""".",1
"""""Thriller"""",",1
"""""Thrill",1
"""""Three's",1
"""""Threads"""",",1
"""""Thousand",1
"""""Thought",1
"""""Thorn",1
"""""Thirty-Something""""",1
"""""Thirteenth",1
"""""Thirteen"""",",1
"""""Thirst"""".",1
"""""Thirdspace""""",1
"""""Thinking",1
"""""Thieves",1
"""""Thief-Taker""""",1
"""""Thief""""",1
"""""Thicker",1
"""""They""""",1
"""""Therese",1
"""""Theres",1
"""""Theremin""""",1
"""""Theory",1
"""""Theodore"""",",1
"""""Their""""",1
"""""Their",1
"""""Thatcher's",1
"""""Thatcher""""",1
"""""That's.""""",1
"""""Thanks,",1
"""""Thanks!"""")",1
"""""Thalassa""""",1
"""""Thais"""",",1
"""""Tetsuo",1
"""""Testament""""",1
"""""Terry.""""",1
"""""Terry",1
"""""Terrorvision""""",1
"""""TerrorVision""""",1
"""""Terminal",1
"""""Terje",1
"""""Teorema"""",",1
"""""Tenebre""""),",1
"""""Tenebre""""",1
"""""Tenebrae""""",1
"""""Tenderfoot"""",",1
"""""Tender",1
"""""Tenchu""""",1
"""""Tenacious",1
"""""Tempest.""""",1
"""""Tempest"""".",1
"""""Telefoni",1
"""""Telefilms""""",1
"""""Tel-el-Amana""""",1
"""""Teeth""""",1
"""""Teen",1
"""""Technicolor"""".<br",1
"""""Team",1
"""""Taz-Mania"""".",1
"""""Taxi"""",",1
"""""Taxi""""",1
"""""Tatort""""",1
"""""Taste",1
"""""Task",1
"""""Tasha",1
"""""Tarzan,""""",1
"""""Tarzan's",1
"""""Tarzan"""")",1
"""""Tarzan""""",1
"""""Tarot",1
"""""Targets""""",1
"""""Tarantula,""""",1
"""""Tar",1
"""""Tape""""",1
"""""Tap"""",",1
"""""Tank""""",1
"""""Tank",1
"""""Tango",1
"""""Tanger",1
"""""Tammy,""""",1
"""""Tamales",1
"""""Taller",1
"""""Tall",1
"""""Talkshow",1
"""""Talented",1
"""""TaleSpin,""""",1
"""""TaleSpin"""".",1
"""""Tale",1
"""""Taking",1
"""""Taken",1
"""""Take"""".",1
"""""Tai-Pan"""",",1
"""""Tabloid",1
"""""TURN",1
"""""TS",1
"""""TRUE",1
"""""TOS""""",1
"""""TOP",1
"""""TONG",1
"""""TO",1
"""""TKOTSW""""),",1
"""""TITANIC""""?",1
"""""TITANIC"""",",1
"""""TITANIC""""",1
"""""THINGS",1
"""""THERE",1
"""""THANK",1
"""""TFTD""""",1
"""""TCM",1
"""""TAL""""",1
"""""T-Men""""",1
"""""T-",1
"""""T"""".<br",1
"""""Série",1
"""""Sånger",1
"""""Så",1
"""""System",1
"""""Syriana"""".<br",1
"""""Synecdoche,",1
"""""Syndrome"""",",1
"""""Sympathy""""",1
"""""Sybil""""",1
"""""Swordfish"""".",1
"""""Sword",1
"""""Switzerland"""".",1
"""""Switzer.""""",1
"""""Swiss",1
"""""Swingers,""""",1
"""""Swing",1
"""""Swim",1
"""""Sweets"""",",1
"""""Sweethearts""""",1
"""""Sweeney""""",1
"""""Sway""""",1
"""""Swap",1
"""""Swann"""",",1
"""""Swallow""""",1
"""""Suzanne.""""",1
"""""Suspiria"""".",1
"""""Suspiria"""",",1
"""""Suspiria""""),",1
"""""Suspiria""""",1
"""""Suspicious",1
"""""Susan"""",",1
"""""Surviving"""")",1
"""""Surviving""""",1
"""""Survive"""",",1
"""""Survive""""",1
"""""Suru-",1
"""""Surrender",1
"""""Surrealistic""""",1
"""""Surprise""""",1
"""""Surfrider""""-",1
"""""Surface""""for",1
"""""Surf",1
"""""Suprematy"""")",1
"""""Supremacy"""",",1
"""""Supporting",1
"""""Support",1
"""""Supervivientes...""""",1
"""""Supervivientes",1
"""""Superman"""".",1
"""""Superman""""-",1
"""""Superman""""),",1
"""""Superfly"""")",1
"""""Superfly""""",1
"""""Sunshine"""",",1
"""""Sunshine""""",1
"""""Sunshine",1
"""""Sunset""""",1
"""""Sunset",1
"""""Sunrise"""";",1
"""""Sunrise"""".",1
"""""Sunnygate.""""",1
"""""Sunday,",1
"""""Summertime.""""",1
"""""Suits""""",1
"""""Suitable",1
"""""Suicidal",1
"""""Sugar",1
"""""Suevia",1
"""""Suddenly",1
"""""Succubus"""",",1
"""""Subzero,""""",1
"""""Suburbia""""",1
"""""Subspecies,""""",1
"""""Sub-Zero""""",1
"""""Sub",1
"""""Su-mi,",1
"""""Stupid,",1
"""""Stuffed",1
"""""Studio",1
"""""Stuart"""",",1
"""""Strunzdumm""""",1
"""""Stripperella:",1
"""""Stripperella"""";",1
"""""Stripes""""",1
"""""Striperella""""",1
"""""Strike",1
"""""Strictly",1
"""""Streisand,",1
"""""Street"""").",1
"""""Streamline",1
"""""Strawn""""",1
"""""Strategic",1
"""""Strangler",1
"""""Stranglehold",1
"""""Strangers.""""",1
"""""Strangers,""""",1
"""""Straight-Jacket""""",1
"""""Straight",1
"""""Stracult""""",1
"""""Strachan"""".",1
"""""Story",1
"""""Stormtrooper""""",1
"""""Storm",1
"""""Stop!""""",1
"""""Stone",1
"""""Stlingrad""""",1
"""""Stir",1
"""""Stingray"""",).",1
"""""Stigmata",1
"""""Stifler's",1
"""""Stick,""""",1
"""""Steptoe",1
"""""Steppin'",1
"""""Stepmom."""")",1
"""""Stephen",1
"""""Steph""""",1
"""""Stepford""""",1
"""""Stepford",1
"""""Stepfather""""",1
"""""Stepanik""""",1
"""""Stella!!""""",1
"""""Steamy""""?",1
"""""Steamy",1
"""""Steamboat..""""the",1
"""""Stealing",1
"""""Ste""""",1
"""""Static"""",",1
"""""State",1
"""""Starwars""""",1
"""""Stargate:",1
"""""Stargate.""""",1
"""""Stargate"""".",1
"""""Stardust.""""<br",1
"""""Stardust",1
"""""Starcrash,""""",1
"""""Starchild""""",1
"""""Starchaser:",1
"""""Star-child"""".",1
"""""Star+Home",1
"""""Star+1972""""",1
"""""Star""""",1
"""""Stanley",1
"""""Stanislavsky""""",1
"""""Stanislavsky",1
"""""Stanford",1
"""""Standing",1
"""""Stalkers""""",1
"""""Stalingrad"""".<br",1
"""""Stalingrad"""".",1
"""""Stalag",1
"""""Stagefright"""",",1
"""""Stagecoach.""""",1
"""""Stagecoach,""""",1
"""""Stagecoach"""".",1
"""""Stagecoach"""",",1
"""""Stage",1
"""""Stadtgespräch"""".<br",1
"""""Stab""""",1
"""""Sprung""""",1
"""""Sprit",1
"""""Springs",1
"""""Spring"""")",1
"""""Sportfreunde",1
"""""Spoonful,""""",1
"""""Spooks"""")",1
"""""Spooks""""",1
"""""Split"""".",1
"""""Split""""",1
"""""Splendored",1
"""""Splatter",1
"""""Splash"""").",1
"""""Spit",1
"""""Spirit"""".",1
"""""Spirit"""",",1
"""""Spinning",1
"""""Spine",1
"""""Spin-the-Bottle,""""",1
"""""Spin",1
"""""Spike""""-type",1
"""""Spiderman""""",1
"""""Spiderman",1
"""""Spider",1
"""""Spetters"""".",1
"""""Spetters"""",",1
"""""Spetters""""",1
"""""Spellbound,""""",1
"""""Speedy"""".",1
"""""Speedy""""",1
"""""Speedway,""""",1
"""""Speed.""""",1
"""""Speed""""",1
"""""Specter",1
"""""Spaz,",1
"""""Spaz""""",1
"""""Spawn,""""",1
"""""SpastiCam""""",1
"""""Spartacus.""""",1
"""""Spartacus"""",",1
"""""Spartacus""""",1
"""""Sparkle,""""",1
"""""Spanglish"""").",1
"""""Spade's",1
"""""Spacehog""""",1
"""""Spaceballs"""".<br",1
"""""Spaceballs"""".",1
"""""Space""""",1
"""""Southland",1
"""""SouthEast",1
"""""Sound-close-ups""""",1
"""""Soul""""",1
"""""Soul",1
"""""Sorrow",1
"""""Sopranos""""",1
"""""Sophie",1
"""""Sooner",1
"""""Soon",1
"""""Sons",1
"""""Sonny""""",1
"""""Sonntagseltern"""",",1
"""""Sonar""""",1
"""""Sommarnattens",1
"""""Sometimes,",1
"""""Something.""""",1
"""""Somersault""""",1
"""""Someones",1
"""""Someone's",1
"""""Someone""""",1
"""""Somebody",1
"""""Solyent",1
"""""Solyaris"""".",1
"""""Solyaris""""",1
"""""Solomon",1
"""""Solo""""",1
"""""Solino"""",",1
"""""Solino""""",1
"""""Soldier"""":",1
"""""Soldier""""",1
"""""Soggy",1
"""""Soft",1
"""""Sofa",1
"""""Soapy""""",1
"""""Soapdish""""",1
"""""So...can",1
"""""Snuffy""""",1
"""""Snuff"""".",1
"""""Snuff",1
"""""Snowflake"""",",1
"""""Snowball.""""",1
"""""Snitch'2""""",1
"""""Snit""""",1
"""""Sniper"""".",1
"""""Snatch"""",",1
"""""Snatch""""",1
"""""Snap",1
"""""Snakey",1
"""""Snakes""""",1
"""""Snakes!""""",1
"""""Smoking",1
"""""Smokey",1
"""""Smith",1
"""""Smile",1
"""""Smear",1
"""""Smash",1
"""""Smallville"""".",1
"""""Smallville"""",",1
"""""Smack,",1
"""""Slumber",1
"""""Slug",1
"""""Slop",1
"""""Slim"""").<br",1
"""""Slim""""",1
"""""Sleepwalk""""",1
"""""Sleepless"""",",1
"""""Sleeper""""",1
"""""Sleepaway",1
"""""Sledgehammer""""?).",1
"""""Sledgehammer""""",1
"""""Sledge",1
"""""Slausen's",1
"""""Slausen""""",1
"""""Slaughterhouse-5"""",",1
"""""Slaughterhouse",1
"""""Slaughter"""")",1
"""""Slapstick""""",1
"""""Slackers.""""",1
"""""Skunkophobia"""".<br",1
"""""Skull",1
"""""Skinwalkers""""",1
"""""Skinemax.""""",1
"""""Skin""""",1
"""""Sixteen",1
"""""Sitting",1
"""""Sita""""",1
"""""Sisters""""",1
"""""Sista'...remember",1
"""""Sissy""""",1
"""""Siskel",1
"""""Sirens""""",1
"""""Sirens",1
"""""Sir,",1
"""""Sir"""",",1
"""""Singapore"""",",1
"""""Sing",1
"""""Sinais",1
"""""Simran"""",",1
"""""Simpson's"""")",1
"""""Simpson's",1
"""""Simple",1
"""""Silêncio""""",1
"""""Silverwing""""",1
"""""Silver"""".",1
"""""Silver""""",1
"""""Silkwood""""",1
"""""Silk",1
"""""Silhouetted",1
"""""Silents,",1
"""""Silence""""",1
"""""Signs",1
"""""Signature",1
"""""Siegfried""""",1
"""""Sidney"""",",1
"""""Sideways"""".",1
"""""Sideways""""",1
"""""Sidewalk""""",1
"""""Sidewalk",1
"""""Sid""""",1
"""""Sibiriada""""",1
"""""Siberiade"""";",1
"""""Siberiade""""",1
"""""Shuddup!!!!!"""",",1
"""""Showgirls"""".",1
"""""Showgirls""""",1
"""""Shower,""""",1
"""""Showdown""""",1
"""""Showcase",1
"""""Showboat"""",",1
"""""Shot",1
"""""Shore",1
"""""Shop"""")",1
"""""Shooting",1
"""""Shoot!""""",1
"""""Shoeshine"""",",1
"""""Shocker""""",1
"""""Shock"""",",1
"""""Shivering",1
"""""Shit.""""",1
"""""Ship",1
"""""Shining",1
"""""Shine"""")",1
"""""Shiko",1
"""""Shep""""",1
"""""Sheena",1
"""""SheAnimal",1
"""""Shazambago"""".",1
"""""Shaun""""",1
"""""Shashonna,""""",1
"""""Shashi""""",1
"""""Sharon",1
"""""Shangri-la""""",1
"""""Shanghai""""-even",1
"""""Shane"""",",1
"""""Shane",1
"""""Shameless,""""",1
"""""Shame",1
"""""Shakti"""",",1
"""""Shakespeare,",1
"""""Shaken,",1
"""""Shakedown/Blue",1
"""""Shake,",1
"""""Shake",1
"""""Shaft"""",",1
"""""Shadows,""""",1
"""""Shadows"""".",1
"""""Shadows",1
"""""Shabby",1
"""""Shabana",1
"""""Shaaadaaaap""""",1
"""""Sh-te"""".<br",1
"""""Sex,",1
"""""Sex""""",1
"""""Seventy",1
"""""Seven"""".",1
"""""Seven""""",1
"""""Set",1
"""""Sesech""""",1
"""""Serpico.""""",1
"""""Serpico,""""",1
